signal_id,case_id,signal_category,signal_description,severity,data_sources_used,feeds_into_c,score_impact,generated_timestamp
ed95beeb-f960-44e6-96cc-98396183961e,CAM_01451,triangulation_flag,Income declared in ITR (₹231.4Cr) is 86.2% higher than Financial Statement profit (₹32.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.921302
2d8ee399-8357-4dc8-81ff-4b250ded592b,CAM_01452,triangulation_flag,Income declared in ITR (₹171.0Cr) is 83.4% higher than Financial Statement profit (₹28.4Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.924395
49d45d3d-be95-4d11-b34b-fb327df5efa7,CAM_01453,triangulation_flag,Income declared in ITR (₹818.5Cr) is 87.8% higher than Financial Statement profit (₹99.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.927365
999b88fb-ee64-48cd-898f-88187013cbe8,CAM_01454,triangulation_flag,Income declared in ITR (₹675.1Cr) is 85.2% higher than Financial Statement profit (₹99.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.930326
1bccbceb-03e9-4d13-934e-1f4715579ceb,CAM_01455,triangulation_flag,Income declared in ITR (₹467.3Cr) is 85.8% higher than Financial Statement profit (₹66.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.933283
46b86a88-cc9c-4e64-bc0a-51d1a69b9d0d,CAM_01456,triangulation_flag,Income declared in ITR (₹660.3Cr) is 88.5% higher than Financial Statement profit (₹75.8Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.936260
141b93ee-8423-4483-bf2c-e09e1af1a6a1,CAM_01457,triangulation_flag,Income declared in ITR (₹860.3Cr) is 88.4% higher than Financial Statement profit (₹99.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.939215
6a0c9d17-f481-49f1-a0cf-6b04c98c6a13,CAM_01458,triangulation_flag,Income declared in ITR (₹71.9Cr) is 79.4% higher than Financial Statement profit (₹14.8Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.942153
d5717c14-45bc-47e7-8fbf-04f85395017b,CAM_01459,triangulation_flag,Income declared in ITR (₹242.9Cr) is 86.5% higher than Financial Statement profit (₹32.9Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.945695
7b6de8e7-de52-4c7a-ae5b-c264171aed65,CAM_01460,triangulation_flag,Income declared in ITR (₹428.7Cr) is 92.4% higher than Financial Statement profit (₹32.4Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.948777
1fb7d143-a33b-4c81-9787-2290ff02c84d,CAM_01461,triangulation_flag,Income declared in ITR (₹224.8Cr) is 94.3% higher than Financial Statement profit (₹12.9Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.951838
39019047-c6b5-49aa-9540-f121088a68a4,CAM_01462,triangulation_flag,Income declared in ITR (₹407.6Cr) is 92.1% higher than Financial Statement profit (₹32.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.954835
6c671382-72ec-4d96-a1b1-54cdc4543461,CAM_01463,triangulation_flag,Income declared in ITR (₹227.6Cr) is 84.8% higher than Financial Statement profit (₹34.6Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.957747
81d20472-cde1-4e4c-999b-38efe595e55a,CAM_01464,triangulation_flag,Income declared in ITR (₹518.3Cr) is 87.8% higher than Financial Statement profit (₹63.3Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.960778
61eb2ba2-d6d9-4782-9140-fe231feba5fb,CAM_01465,triangulation_flag,Income declared in ITR (₹73.0Cr) is 82.1% higher than Financial Statement profit (₹13.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.964774
fd6ba886-228c-4491-927b-a01ab99c7f57,CAM_01466,triangulation_flag,Income declared in ITR (₹933.9Cr) is 89.3% higher than Financial Statement profit (₹99.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.967954
f88702a1-a85f-4c41-a8f4-5291f3b30440,CAM_01467,triangulation_flag,Income declared in ITR (₹319.8Cr) is 85.5% higher than Financial Statement profit (₹46.3Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.970932
f9fab977-037d-4b31-bfeb-96c14541ff74,CAM_01468,triangulation_flag,Income declared in ITR (₹59.1Cr) is 89.4% higher than Financial Statement profit (₹6.3Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.974057
bdf2d394-ad72-4b52-a04d-f0d43f0a5f17,CAM_01469,triangulation_flag,Income declared in ITR (₹307.0Cr) is 86.0% higher than Financial Statement profit (₹42.8Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.977865
af0482ad-600f-4d08-b985-1a18652172d8,CAM_01470,triangulation_flag,Income declared in ITR (₹302.0Cr) is 94.1% higher than Financial Statement profit (₹17.9Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.981115
4fecc662-97b9-453e-b496-aaf6a4f4da80,CAM_01471,triangulation_flag,Income declared in ITR (₹199.8Cr) is 81.1% higher than Financial Statement profit (₹37.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.984177
00b43d55-63a8-4f3b-be6e-2f2d54a35f25,CAM_01472,triangulation_flag,Income declared in ITR (₹155.3Cr) is 93.6% higher than Financial Statement profit (₹9.9Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.987183
f234fd56-6c37-40fd-bb08-16fc09384d49,CAM_01473,triangulation_flag,Income declared in ITR (₹498.9Cr) is 91.6% higher than Financial Statement profit (₹41.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.990201
f1d3a33c-e344-4618-8a07-d1bad786ff84,CAM_01474,triangulation_flag,Income declared in ITR (₹277.8Cr) is 94.9% higher than Financial Statement profit (₹14.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.993543
36778bc1-0e68-4328-88f2-c8a3621bcfc7,CAM_01475,triangulation_flag,Income declared in ITR (₹72.0Cr) is 86.9% higher than Financial Statement profit (₹9.4Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.996536
7ab6455c-8590-454f-9477-a1b716a9f1eb,CAM_01476,triangulation_flag,Income declared in ITR (₹386.0Cr) is 88.0% higher than Financial Statement profit (₹46.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:11.999455
e15102f0-048d-48da-a2a5-19772146ace4,CAM_01477,triangulation_flag,Income declared in ITR (₹259.6Cr) is 89.8% higher than Financial Statement profit (₹26.4Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.002399
d0d30606-db8f-4c9b-9a45-79558fe641ad,CAM_01478,triangulation_flag,Income declared in ITR (₹399.4Cr) is 89.6% higher than Financial Statement profit (₹41.4Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.005369
95656e33-e26c-4ba0-adf9-2dd554f97b12,CAM_01479,triangulation_flag,Income declared in ITR (₹247.2Cr) is 80.5% higher than Financial Statement profit (₹48.3Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.008412
b5a67c85-3e88-4d2a-bd19-e9cf15e4c14f,CAM_01480,triangulation_flag,Income declared in ITR (₹205.7Cr) is 93.7% higher than Financial Statement profit (₹13.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.011623
400d2af4-1e4e-4949-be8e-452b97cee8ee,CAM_01481,triangulation_flag,Income declared in ITR (₹364.2Cr) is 85.3% higher than Financial Statement profit (₹53.5Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.014703
7cbf0b2e-6fb3-4d52-a8c3-75612e766bef,CAM_01482,triangulation_flag,Income declared in ITR (₹563.2Cr) is 82.3% higher than Financial Statement profit (₹99.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.017760
8807ce5e-3699-4af1-8065-168dc0ef248c,CAM_01483,triangulation_flag,Income declared in ITR (₹927.5Cr) is 91.8% higher than Financial Statement profit (₹75.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.020736
f1449e72-b0c4-4fd2-b3d7-ceb580a7f403,CAM_01484,triangulation_flag,Income declared in ITR (₹763.7Cr) is 94.0% higher than Financial Statement profit (₹46.1Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.023685
c665e423-802c-4e54-b581-062756f002cb,CAM_01485,triangulation_flag,Income declared in ITR (₹161.0Cr) is 84.1% higher than Financial Statement profit (₹25.6Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.026585
a75b69df-90bc-418b-841b-851a9b86391d,CAM_01486,triangulation_flag,Income declared in ITR (₹569.5Cr) is 91.4% higher than Financial Statement profit (₹49.1Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.029478
7c4a4430-51ff-4da2-b7b0-0526f8dc6fae,CAM_01487,triangulation_flag,Income declared in ITR (₹414.1Cr) is 95.5% higher than Financial Statement profit (₹18.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.032359
3445c272-fb1a-4337-b42e-9c5f90d129b6,CAM_01488,triangulation_flag,Income declared in ITR (₹170.3Cr) is 87.7% higher than Financial Statement profit (₹21.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.035380
dd53c337-def3-462b-92fd-0cf43b110a01,CAM_01489,triangulation_flag,Income declared in ITR (₹500.5Cr) is 93.1% higher than Financial Statement profit (₹34.8Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.038313
ffbffb49-1f79-4d10-8809-cf08a1d601cd,CAM_01490,triangulation_flag,Income declared in ITR (₹30.2Cr) is 84.6% higher than Financial Statement profit (₹4.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.041247
a449ff84-339a-4909-9161-0a1f5a2535b1,CAM_01491,triangulation_flag,Income declared in ITR (₹531.1Cr) is 91.0% higher than Financial Statement profit (₹47.8Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.044167
dd1996ec-f604-4d43-80c4-1441afa06ea4,CAM_01492,triangulation_flag,Income declared in ITR (₹165.0Cr) is 91.5% higher than Financial Statement profit (₹14.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.047064
bb7fe5a8-150c-459e-b2e9-912edf8455a3,CAM_01493,triangulation_flag,Income declared in ITR (₹809.6Cr) is 90.3% higher than Financial Statement profit (₹78.9Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.049908
33c6002c-078b-4d42-9d44-9ee862ac53f3,CAM_01494,triangulation_flag,Income declared in ITR (₹52.4Cr) is 91.5% higher than Financial Statement profit (₹4.4Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.052808
34d783eb-b515-4f50-8fe5-a83ac1b88dae,CAM_01495,triangulation_flag,Income declared in ITR (₹423.4Cr) is 91.6% higher than Financial Statement profit (₹35.6Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.055589
8663d3d9-fe1f-47f8-8a12-9088dd321778,CAM_01496,triangulation_flag,Income declared in ITR (₹45.1Cr) is 87.5% higher than Financial Statement profit (₹5.6Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.058418
d3501151-43a7-4a07-b36b-8852782ca807,CAM_01497,triangulation_flag,Income declared in ITR (₹174.0Cr) is 86.4% higher than Financial Statement profit (₹23.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.061274
afcb2796-94ea-4a23-9640-bd867b42d66d,CAM_01498,triangulation_flag,Income declared in ITR (₹598.8Cr) is 93.9% higher than Financial Statement profit (₹36.4Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.064192
db782cc4-8a12-4757-837e-a67a4fe8de6e,CAM_01499,triangulation_flag,Income declared in ITR (₹150.6Cr) is 91.1% higher than Financial Statement profit (₹13.4Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.067161
0791e624-1ef5-4147-8ab6-164c6ebe71b6,CAM_01500,triangulation_flag,Income declared in ITR (₹82.9Cr) is 85.1% higher than Financial Statement profit (₹12.4Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.070026
1bb44b2b-dc3e-4bea-9532-8d1685a54558,CAM_01501,triangulation_flag,Income declared in ITR (₹270.8Cr) is 83.0% higher than Financial Statement profit (₹46.1Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.072902
b65d9d90-2334-4a34-9471-ccd61a65a5fd,CAM_01502,triangulation_flag,Income declared in ITR (₹672.2Cr) is 93.3% higher than Financial Statement profit (₹45.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.076226
f95d6e1c-3beb-4836-99de-6426b9c3ad1b,CAM_01503,triangulation_flag,Income declared in ITR (₹194.6Cr) is 87.1% higher than Financial Statement profit (₹25.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.079384
189dfb89-7311-4c0a-a43b-ed1819f7086e,CAM_01504,triangulation_flag,Income declared in ITR (₹143.8Cr) is 87.3% higher than Financial Statement profit (₹18.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.082574
8e8b3839-8a61-49c7-875e-7c94d488cc87,CAM_01505,triangulation_flag,Income declared in ITR (₹127.2Cr) is 91.4% higher than Financial Statement profit (₹10.9Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.085554
063375b5-8429-4552-a5f5-5adcd5039123,CAM_01506,triangulation_flag,Income declared in ITR (₹256.5Cr) is 90.4% higher than Financial Statement profit (₹24.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.088522
60a6d421-e4d8-4641-9771-9f6ca51e9869,CAM_01507,triangulation_flag,Income declared in ITR (₹311.8Cr) is 84.9% higher than Financial Statement profit (₹47.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.091506
1310318d-f698-42c4-a950-f3b6c382c5ff,CAM_01508,triangulation_flag,Income declared in ITR (₹282.0Cr) is 93.7% higher than Financial Statement profit (₹17.8Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.094718
105218a8-88d9-4c0e-bb56-7cec8f61f51b,CAM_01509,triangulation_flag,Income declared in ITR (₹174.3Cr) is 93.8% higher than Financial Statement profit (₹10.8Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.097648
72771158-be15-4d5c-b844-79d72671c9db,CAM_01510,triangulation_flag,Income declared in ITR (₹581.0Cr) is 86.6% higher than Financial Statement profit (₹78.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.100593
1d10b3ea-eb3f-4d93-a27f-f2ffd69fdf54,CAM_01511,triangulation_flag,Income declared in ITR (₹608.6Cr) is 90.7% higher than Financial Statement profit (₹56.5Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.103474
1ca3c9b6-c4bf-41a0-a9eb-f2a770b4fbdc,CAM_01512,triangulation_flag,Income declared in ITR (₹933.4Cr) is 93.6% higher than Financial Statement profit (₹60.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.106298
36cb5266-4828-410e-b308-847061231e76,CAM_01513,triangulation_flag,Income declared in ITR (₹518.4Cr) is 94.3% higher than Financial Statement profit (₹29.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.109374
4b949481-1c94-4870-85f4-57957e436a77,CAM_01514,triangulation_flag,Income declared in ITR (₹117.3Cr) is 93.0% higher than Financial Statement profit (₹8.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.112421
adf0a221-4c61-481b-a25c-041243f128f0,CAM_01515,triangulation_flag,Income declared in ITR (₹100.9Cr) is 89.4% higher than Financial Statement profit (₹10.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.115299
6d5c3781-6805-4584-a26e-1c0d7e06290b,CAM_01516,triangulation_flag,Income declared in ITR (₹145.8Cr) is 84.2% higher than Financial Statement profit (₹23.1Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.118141
5c8e0eb8-e87a-4866-95bc-d62143a4d603,CAM_01517,triangulation_flag,Income declared in ITR (₹296.4Cr) is 88.9% higher than Financial Statement profit (₹32.9Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.120951
6a96f591-f6da-4896-9d3e-764ca35b6597,CAM_01518,triangulation_flag,Income declared in ITR (₹342.5Cr) is 93.5% higher than Financial Statement profit (₹22.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.123831
e566424d-81d7-4fb3-948b-085559c7e867,CAM_01519,triangulation_flag,Income declared in ITR (₹60.5Cr) is 84.7% higher than Financial Statement profit (₹9.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.126644
794daf15-6fed-4ecd-8a59-97667779ba83,CAM_01520,triangulation_flag,Income declared in ITR (₹91.5Cr) is 91.3% higher than Financial Statement profit (₹7.9Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.129530
b3525f18-f894-483c-bcf4-3405c2354b85,CAM_01521,triangulation_flag,Income declared in ITR (₹597.5Cr) is 93.7% higher than Financial Statement profit (₹37.6Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.132321
bd293f03-9dc8-428a-a0c7-ba0c9cc2b5bf,CAM_01522,triangulation_flag,Income declared in ITR (₹133.4Cr) is 81.2% higher than Financial Statement profit (₹25.1Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.135169
9e707f00-4d52-4f0b-9d5b-f72a06327bb8,CAM_01523,triangulation_flag,Income declared in ITR (₹215.8Cr) is 89.8% higher than Financial Statement profit (₹22.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.138296
e9c7eba8-abf8-47d7-846b-edd546f1c72d,CAM_01524,triangulation_flag,Income declared in ITR (₹236.1Cr) is 87.7% higher than Financial Statement profit (₹29.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.141220
03cfa739-44ac-4b1e-9201-daf22f6b0c5f,CAM_01525,triangulation_flag,Income declared in ITR (₹712.9Cr) is 94.2% higher than Financial Statement profit (₹41.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.144162
0a82424f-591f-4cfc-ab07-17eb7c9d7585,CAM_01526,triangulation_flag,Income declared in ITR (₹186.9Cr) is 89.1% higher than Financial Statement profit (₹20.5Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.146980
a1ce4e5c-a133-42ce-8170-824a3c8fe689,CAM_01527,triangulation_flag,Income declared in ITR (₹58.5Cr) is 88.2% higher than Financial Statement profit (₹6.9Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.149842
bc48dbf6-12fe-4d69-93cf-bf069cc26bb9,CAM_01528,triangulation_flag,Income declared in ITR (₹43.7Cr) is 83.7% higher than Financial Statement profit (₹7.1Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.152738
b0425ac1-8c3b-4b20-9506-62cfef16a0a4,CAM_01529,triangulation_flag,Income declared in ITR (₹177.2Cr) is 83.9% higher than Financial Statement profit (₹28.5Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.155718
d9da8218-b8be-4f79-96d6-f60289aee24d,CAM_01530,triangulation_flag,Income declared in ITR (₹134.7Cr) is 93.2% higher than Financial Statement profit (₹9.2Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.158959
0a606ce8-036b-4268-ac5b-df02dfa21434,CAM_01531,triangulation_flag,Income declared in ITR (₹752.6Cr) is 86.8% higher than Financial Statement profit (₹99.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.162137
5a2c9176-802b-4f55-8991-a048d55c1c7b,CAM_01532,triangulation_flag,Income declared in ITR (₹874.4Cr) is 88.6% higher than Financial Statement profit (₹99.7Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.165098
da49246a-388d-4f7e-8187-cddaff45fad0,CAM_01533,triangulation_flag,Income declared in ITR (₹525.4Cr) is 95.0% higher than Financial Statement profit (₹26.4Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.168115
6d2382c4-57d4-4713-83a3-b277df81326c,CAM_01534,triangulation_flag,Income declared in ITR (₹135.6Cr) is 95.0% higher than Financial Statement profit (₹6.8Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.170968
299a158e-d955-4c84-bad5-95364b15bf1f,CAM_01535,triangulation_flag,Income declared in ITR (₹114.7Cr) is 85.5% higher than Financial Statement profit (₹16.6Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.174377
07a50bbf-79cc-417c-885b-20b7a396e9f0,CAM_01536,triangulation_flag,Income declared in ITR (₹250.3Cr) is 94.4% higher than Financial Statement profit (₹14.0Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.177674
d6503a68-c360-4056-9125-d67f890bede4,CAM_01537,triangulation_flag,Income declared in ITR (₹290.0Cr) is 85.2% higher than Financial Statement profit (₹42.9Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.180990
2aa29621-2bc3-42a9-8690-5d8468e4c0d2,CAM_01538,triangulation_flag,Income declared in ITR (₹179.9Cr) is 91.6% higher than Financial Statement profit (₹15.1Cr). Divergence above 10% suggests financial statement profit inflation.,high,"[""ITR Financials"", ""Financial Statements""]",Character,-1.0,2026-03-12T16:06:12.184209
